code,title,first_author,first_author_org,all_authors,session,type,date,time,place,categories,has_fulltext,url
IP82-13,IP82-13: Placebo effect in intralesional injection therapy for Peyronie’s disease: a systematic review and meta-analysis of published prospective clinical trials,Sara Baldini,"ASST Sette Laghi - Circolo & Fondazione Macchi Hospital, Varese (Italy)",Sara Baldini,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU3OQ==
IP82-14,IP82-14: Impact of Testosterone on Treatment Outcomes in Peyronie’s Disease: A Multicenter Retrospective Analysis of Collagenase Clostridium Histolyticum Therapy,Beatriz Hernandez,Baylor College of Medicine,Beatriz Hernandez,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU3OA==
IP82-15,IP82-15: Efficacy of Collagenase Clostridium histolyticum in Active versus Stable Peyronie’s Disease Phases,Thairo Alves Pereira,University of Rochester Medical Center,Thairo Alves Pereira,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU4MA==
IP82-16,"IP82-16: Final Results of a Multicenter, Retrospective Analysis of Collagenase Clostridium Histolyticum (CCH) for Ventral Penile Curvature in Peyronie’s Disease",Jesse Mills,UCLA,Jesse Mills,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU4Mw==
IP82-17,"IP82-17: Efficacy of a Novel Collagenase Clostridium Histolyticum Protocol for Peyronie’s Disease Among Prior Non-responders: A Randomized, Controlled, Single-Blinded Study",Ryan Nigbur,Male Fertility and Peyronie's Clinic,Ryan Nigbur,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU4MQ==
IP82-18,IP82-18: Delayed Dose Collagenase Clostridium Histolyticum Protocol for Men with Peyronie’s Disease: A Prospective Clinical Study,Landon Trost,Male Fertility and Peyronie's Clinic,Landon Trost,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU3NA==
IP82-19,IP82-19: Trends in Penile Fracture and Repair after Intralesional Collagenase Clostridium Histolyticum for Peyronie's Disease: An Analysis of the MarketScan Database 2014-2024,Ellen Cahill,Yale University School of Medicine,Ellen Cahill,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgzNg==
IP82-20,IP82-20: A Contemporary Approach in the Treatment of Peyronie’s Disease,Charles Lee,University of Miami Miller School of Medicine,Charles Lee,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU4OA==
IP82-21,IP82-21: Comparison of Collagenase Clostridium Histolyticum to Surgery for the Management of Peyronie’s Disease: A Randomized Trial – 3 Year Outcomes,Alissa Tyler,Male Fertility and Peyronie's Clinic,Alissa Tyler,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU4NQ==
IP82-22,IP82-22: The Impact of Collagenase Clostridium Histolyticum (CCH) Priming on Surgical Outcomes in Peyronie's Disease: A Retrospective Cohort Study,Beatriz Hernandez,Baylor College of Medicine,Beatriz Hernandez,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU4OQ==
IP82-23,IP82-23: The use of EVARREST® fibrin patch as a grafting material in Peyronie’s surgery,Benjamin Fink,,Benjamin Fink,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgzNQ==
IP82-24,IP82-24: Functional Outcomes of Dehydrated Amniotic Membrane Use in Plaque Incision and Grafting for Peyronie's Disease,Lance Earnshaw,,Lance Earnshaw,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU5Mg==
IP82-25,"IP82-25: Corporoplasty for Peyronie’s disease and congenital penile curvature: real-world effectiveness, safety, and patient-reported outcomes at a single tertiary-referral center",Massimiliano Raffo,IRCCS Ospedale San Raffaele,Massimiliano Raffo,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU5NA==
IP82-26,IP82-26: Polyglycolic Acid Polymer Versus Porcine Small Intestine Submucosa Graft After Plaque Incision in Peyronie’s Disease: A Comparative Study,Leonardo Seligra-Lopes,Centro Universitario FMABC,Leonardo Seligra-Lopes,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU5Ng==
IP82-27,"IP82-27: Less is More: Outcomes of Tunical Plication for Correction of Penile Curvature with Minimal Permanent Suture Use, a 10 Year Review",Oren Feldmanschultz,Rush University,Oren Feldmanschultz,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYwMA==
IP82-28,IP82-28: Decision Regret in Patients Following Penile Prosthesis Insertion for Severe Peyronie's Disease,Jack Hay,,Jack Hay,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU5Nw==
IP82-29,IP82-29: Timing-Dependent Effects of Postoperative Maximal Inflation Protocol on Penile Curvature Resolution Following Modeling: A Multivariable and Interaction Analysis,Britney Atwater,,Britney Atwater,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYwMw==
IP82-30,IP82-30: Beyond the Primary Curve: Directional Improvements in Secondary Penile Curvature Following Inflatable Penile Prosthesis Placement for Peyronie’s Disease,Muhammed Alaa Moukhtar Hammad,"Department of Urology, University of California, Irvine",Muhammed Alaa Moukhtar Hammad,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYwNQ==
IP83-01,IP83-01: Organ-Specific Efficacy of Enfortumab Vedotin in Metastatic Urothelial Carcinoma: A Multicenter Real-World Analysis,Yue Ogihara,"The Jikei University School of Medicine, Tokyo, Japan",Yue Ogihara,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgzNw==
IP83-02,IP83-02: Clinical outcomes and treatment patterns of maintenance avelumab in locally advanced or metastatic urothelial carcinoma: A multicenter collaborative study,Yue Ogihara,"The Jikei University School of Medicine, Tokyo, Japan",Yue Ogihara,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYwNw==
IP83-03,IP83-03: Association of Prophylactic Corticosteroid Premedication with Toxicity and Survival in Patients Receiving Enfortumab Vedotin for Locally Advanced or Metastatic Urothelial Carcinoma,MASANAO SHINOHARA,Ageo central general hospital,MASANAO SHINOHARA,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYwOA==
IP83-04,IP83-04: Increased risk of interstitial lung disease with enfortumab vedotin plus pembrolizumab compared with sequential enfortumab vedotin in metastatic urothelial carcinoma: A multicenter retrospective study in Japan,Yuki Kobari,Tokyo Women's Medical University,Yuki Kobari,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYwMQ==
IP83-05,IP83-05: Efficacy and Safety of a Novel Treatment Scheme of RC48-ADC Plus PD-1 Inhibitors in Metastatic Urothelial Carcinoma: A Multicenter Real-world Study,JUN LIN,Fujian Medical University Union Hospital,JUN LIN,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYwOQ==
IP83-06,"IP83-06: Implications of Hemoglobin, Albumin, Lymphocyte, Platelet (HALP) Score as a Predictor of Neoadjuvant Chemotherapy Response in Patients with Muscle-Invasive Bladder Cancer Planning to Undergo Radical Cystectomy",Fionna Sun,University of Virginia,Fionna Sun,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYxMw==
IP83-07,IP83-07: Comparison of survival outcomes between patients with and without pelvic lymph node dissection in urachal carcinoma,Arjun Pon Avudaiappan,Miami Cancer Institute,Arjun Pon Avudaiappan,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYxNw==
IP83-08,IP83-08: Pretreatment Pan-Immune-Inflammation Value predicts immune-related interstitial lung disease in genitourinary cancer patients receiving immune checkpoint inhibitors: a single-center cohort of 180 patients,Shinro Hata,,Shinro Hata,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYxNg==
IP83-09,IP83-09: Upfront perioperative enfortumab vedotin plus pembrolizumab versus risk-adapted adjuvant pembrolizumab or nivolumab: Cost-effectiveness analysis of emerging systemic therapies for cisplatin-ineligible patients with localized muscle-invasive bladd,Zhuo Su,Johns Hopkins,Zhuo Su,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYxOA==
IP83-10,IP83-10: Recent trends in utilization of post-cystectomy immunotherapy: results from a national cancer registry.,Pietro Brin,Humanitas University,Pietro Brin,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYyMQ==
IP83-11,IP83-11: Bladder-sparing Therapy versus Upfront Radical Cystectomy for High-risk Non-muscle-invasive Bladder Cancer: A Propensity Score Matching Analysis,Pengchao Li,,Pengchao Li,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYxOQ==
IP83-12,"IP83-12: Prehabilitation before robot-assisted radical cystectomy is associated with reduced 30-day complications and length of stay: a prospective, single-center propensity-weighted cohort study",Héctor Alfambra Fernández,,Héctor Alfambra Fernández,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgzOA==
IP83-13,IP83-13: Microbiome-Derived Biomarkers Predict Response to Immune Checkpoint Inhibitors in Urologic Malignancies,Bal�zs Magyar,"Semmelweis University, Department of Urology",Bal�zs Magyar,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYyNg==
IP83-14,IP83-14: Urinary microbiota signatures associated with different types of urinary diversion: a comparative study,Yuchao Liu,Tongji University,Yuchao Liu,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYyNQ==
IP83-15,IP83-15: Step-count–guided prehabilitation improves early functional recovery and quality of life after radical cystectomy: interim analysis of the PRACTICE trial (NCT06806059),Yannic Volz,"Department of Urology, LMU Klinikum, Munich",Yannic Volz,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYyNA==
IP83-16,IP83-16: Long-term oncologic and patient-reported quality of life outcomes of partial cystectomy for urothelial carcinoma: a worthwhile bladder preservation modality,Chloe Shi,University of Missouri-Kansas City,Chloe Shi,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYzMQ==
IP83-17,IP83-17: Transurethral Resection (TURBT) and Patient Features Predicting Pathological Response after Radical Cystectomy following a Macroscopically Complete TURBT,Alfonso Santangelo,San Raffaele,Alfonso Santangelo,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYyNw==
IP83-18,IP83-18: Tumor size effect on cancer-specific mortality in T2N0M0 urothelial bladder cancer treated with trimodal therapy,Nick Lee,University of Montreal,Nick Lee,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYzMA==
IP83-19,IP83-19: Impact of intraoperative fluid infusion on the timing of oral feeding after radical cystectomy,Soichiro Ogawa,,Soichiro Ogawa,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYzNA==
IP83-20,IP83-20: Does baseline renal function remain prognostic in patients with advanced urothelial carcinoma in the era of modern sequential therapy?,Yuki Hirosato,Hokkaido University,Yuki Hirosato,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYzMw==
IP83-21,IP83-21: Clinical determinants of recurrence after radical cystectomy and their time-varying impact: which follow-up for which patient?,Angelo Occhi,Vita-salute San Raffaele University,Angelo Occhi,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYzNg==
IP83-22,IP83-22: Clinical and genomic characterization of HER2 expression in plasmacytoid urothelial carcinoma: insights from a large institutional cohort,Gabriela Diaz,"Yale School of Medicine, Department of Urology",Gabriela Diaz,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgzOQ==
IP83-23,IP83-23: EVALUATING THE SURROGACY OF INTERMEDIATE CLINICAL ENDPOINTS FOR OVERALL SURVIVAL IN PATIENTS WHO RECEIVED RADICAL CYSTECTOMY WITH OR WITHOUT NEOADJUVANT CHEMOTHERAPY FOR LOCALIZED MUSCLE INVASIVE BLADDER CANCER: A REAL-WORLD COHORT STUDY,Pietro Scilipoti,"IRCCS Ospedale San Raffaele, Milan",Pietro Scilipoti,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTYzOQ==
IP83-24,IP83-24: Detectable tissue-informed circulating tumor DNA is associated with progression in patients treated surgically for upper tract urothelial carcinoma,Alyssa Arbuiso,Johns Hopkins School of Medicine,Alyssa Arbuiso,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTY0NA==
IP83-25,"IP83-25: Functional and biochemical outcomes of prehabilitation before robot-assisted radical cystectomy: a prospective, single-center cohort study",Héctor Alfambra Fernández,,Héctor Alfambra Fernández,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTg0MA==
IP83-26,IP83-26: Real-world treatment patterns and survival outcomes in metastatic urothelial carcinoma in the enfortumab vedotin era: impact of first-line enfortumab vedotin plus pembrolizumab versus platinum chemotherapy,Atsunari Kawashima,Osaka University,Atsunari Kawashima,IP83: Bladder Cancer: Invasive V,Abstract,2026-05-18,09:30,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTY0Mg==
